
Cheonggyecheon,37.569116,126.978564,종로구,https://media-cdn.tripadvisor.com/media/photo-s/0f/08/33/7c/cheonggyecheon-stream.jpg,안녕하세요!,37.56859989290653,126.98315684357655,
Hongik University,37.555548,126.923801,마포구,https://media-cdn.tripadvisor.com/media/photo-s/02/4d/81/ac/filename-dscf1076-jpg.jpg,,37.52654850970484,126.87510485167219
Dongdaemon Design Plaza(DDP),37.566847,127.009775,중구,https://media-cdn.tripadvisor.com/media/photo-w/18/2b/2f/ef/impressive-unique-architecture.jpg,,37.576759672983385,127.07281384102657
seoul city wall trail,37.587904,127.003741,종로구,https://media-cdn.tripadvisor.com/media/photo-s/19/98/c2/05/nearing-the-east-gate.jpg,,37.62319538408467,127.03697328125722
Namdaemun market,37.559226,126.977497,중구,https://file.mk.co.kr/meet/neds/2011/09/image_readtop_2011_609201_1316505541484637.jpg,,37.55575054924473,126.95981480761465
Insadong,37.573275,126.985596,종로구,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=1550&fileTy=POSTTHUMB&fileNo=1,,37.5882199587443,126.99182813279049
N Seoul Tower,37.550894,126.990941,용산구,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQQU_ALgFh0HPAbuJI-uTBJQNlsb4QK52CONQ&usqp=CAU,,37.4935026201434,127.03266027970466
Gyeongbokgung Palace,37.577888,126.976677,종로구,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcT9VSasNbtJQjh8xgTvD8XIevr_-G3jNXXaNA&usqp=CAU,,37.592937283597536,126.96867206040604
Myeongdong Shopping Street,37.559993,126.985769,중구,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/93/ba/6f/photo8jpg.jpg,,37.552297261077705,127.00834335469237

